"","name","lat","lon","country"
"387","Monash University Malaysia",3.60545492172241,114.710678100586,"Malaysia"
"388","National Institute of Public Health",40.9437103271484,40.2619209289551,"Turkey"
"389","Chulalongkorn University",42.9547386169434,-78.8192367553711,"United States"
"390","Xi'an Jiaotong-Liverpool University",34.3412704467773,108.939842224121,"China"
"391","Umeå University",63.8252906799316,20.2605895996094,"Sweden"
"392","National University of Laos",18.495677947998,103.767715454102,"Laos"
"393","University of Health Sciences",26.7811698913574,75.81005859375,"India"
"394","University of Technology Sydney",-33.9024200439453,151.207794189453,"Australia"
"395","Bern and Mittelhäusern",46.948429107666,7.44046020507812,"Switzerland"
"396","Twincore Centre for Experimental and Clinical Infection Research",-37.7035598754883,145.180358886719,"Australia"
"397","Ruhr-University Bochum",51.4459609985352,7.26070976257324,"Germany"
"398","IIS-Fundació n Jiménez Díaz",10.5176601409912,-74.1962280273438,"Colombia"
"399","Gregorio Marañ ó n Hospital",19.8125896453857,-71.2093276977539,"Dominican Republic"
"400","Shenzhen University",22.5428600311279,114.059562683105,"China"
"401","City University of Hong Kong",22.3337936154897,114.179224932647,"Hong Kong-China"
"402","Hospital Affiliated with Dalian Medical University",38.9140090942383,121.614700317383,"China"
"403","Montana State University",45.6646690368652,-111.042823791504,"United States"
"404","Griffith University",-27.5583305358887,153.051071166992,"Australia"
"405","USDA/APHIS/WS National Wildlife Research Center",53.4570770263672,27.2214450836182,"Belarus"
"406","University of Cambridge",52.2025413513184,0.119549997150898,"United Kingdom"
"407","Australian Animal Health Laboratory",52.7308082580566,-122.448257446289,"Canada"
"408","Aalborg University Hospital",57.0153617858887,9.98657989501953,"Denmark"
"409","Copenhagen University Hospital",55.6756706237793,12.5675601959229,"Denmark"
"410","Aarhus University Hospital",56.1693496704102,10.1982297897339,"Denmark"
"411","Universidade Federal de São Paulo",-23.56357,-46.71567,"Brazil"
"412","Fourth Military Medical University",41.7278709411621,44.764778137207,"Georgia"
"413","Nanyang Technological Sciences",32.9907302856445,112.528511047363,"China"
"414","University of Pittsburgh Medical Center",40.4406089782715,-79.953971862793,"United States"
"415","Jinzhou Medical University",41.0951499938965,121.127029418945,"China"
"416","Duke University Medical Center",29.7095108032227,-95.3981781005859,"United States"
"417","Zhengzhou University",34.7472496032715,113.624931335449,"China"
"418","University Health Network",35.7868995666504,-93.9436416625977,"United States"
"419","Danish Technical University",65.8879241943359,-83.6054534912109,"Canada"
"420","Johns Hopkins University",39.3291282653809,-76.6179275512695,"United States"
"421","Ghent University",51.0556297302246,3.72855997085571,"Belgium"
"422","The Australian National University",-35.2755393981934,149.121124267578,"Australia"
"423","National Defense Medical College Research Institute",11.2745704650879,75.8362274169922,"India"
"424","Kagoshima University",31.5643100738525,130.557098388672,"Japan"
"425","National Defense Medical College Hospital",22.5732707977295,88.3621826171875,"India"
"426","Institut National de la Santé et de la Recherche Médicale (Inserm)",48.5444183349609,12.1591682434082,"Germany"
"427","Université de Rennes 1",48.1167793273926,-1.64124000072479,"France"
"428","Université du Québec à Montréal",45.46725,-73.37644,"Canada"
"429","Università degli Studi di Perugia",43.0953407287598,12.5024099349976,"Italy"
"430","Universidade de São Paulo -São Paulo (SP)",-23.56357,-46.71567,"Brazil"
"431","SignaBlok Inc",NA,NA,NA
"432","University College London",51.5235214233398,-0.132312998175621,"United Kingdom"
"433","King Saud bin Abdulaziz University for Health Sciences",31.7554702758789,76.5339202880859,"India"
"434","Warren Alpert Medical School of Brown University",41.8212890625,-71.412727355957,"United States"
"435","Rhode Island Hospital",41.488712310791,-71.4543151855469,"United States"
"436","Miriam Hospital",42.6500015258789,-7.33330011367798,"Spain"
"437","Executive Administration",48.5813217163086,7.73690986633301,"France"
"438","KU Leuven-University of Leuven",50.877628326416,4.70719003677368,"Belgium"
"439","University of California Berkeley",37.8694801330566,-122.259292602539,"United States"
"440","Taipei Medical University",25.0373706817627,121.563552856445,"Taiwan"
"441","Chiang Mai University",18.7670001983643,99.0261611938477,"Thailand"
"442","Chulalongkorn University and King Chulalongkorn Memorial Hospital",51.4681205749512,0.0636989995837212,"United Kingdom"
"443","Maejo University",42.9547386169434,-78.8192367553711,"United States"
"444","University of Veterinary Medicine Hannover",52.3722686767578,9.73814964294434,"Germany"
"445","University of Maryland",38.987850189209,-76.9389038085938,"United States"
"446","Universitat Jaume I",41.3838882446289,2.17888903617859,"Spain"
"447","University of Texas MD Anderson Cancer Center",29.7079982757568,-95.3975219726562,"United States"
"448","Ifakara Health Institute",-8.139892578125,36.6817321777344,"Tanzania"
"449","Shandong University of Science and Technology",36.4687042236328,118.517120361328,"China"
"450","Robert Koch Institute",8.59595775604248,29.9919891357422,"South Sudan"
"451","Nordsjaellands Hospital",42.6500015258789,-7.33330011367798,"Spain"
"452","Herlev Hospital",55.7311782836914,12.4438600540161,"Denmark"
"453","Shanghai University",31.2148895263672,121.564643859863,"China"
"454","Gordon Life Science Institute",47.9635314941406,-1.3861700296402,"France"
"455","Institut Hospitalo-Universitaire (IHU) Méditerranée Infection",33.5566825866699,23.774206161499,"NOCOUNTRY"
"456","Macau University of Science and Technology",22.1451396942139,113.588584899902,"Macao SAR"
"457","UPO",6.08570003509521,124.482849121094,"Philippines"
"458","Kwame Nkrumah University of Science and Technology",40.9437103271484,40.2619209289551,"Turkey"
"459","Unit of Virus Host Cell Interactions",40.9437103271484,40.2619209289551,"Turkey"
"460","National Academy Science of Ukraine",49.1602935791016,31.2781295776367,"Ukraine"
"461","Ternopil State Medical University",49.5527381896973,25.5888805389404,"Ukraine"
"462","Iowa State University",42.0247383117676,-93.6445465087891,"United States"
"463","USDA",53.4570770263672,27.2214450836182,"Belarus"
"464","Peking Union Medical College",39.9046897888184,116.407173156738,"China"
"465","University of Edinburgh",55.9452209472656,-3.18803000450134,"United Kingdom"
"466","University of Rochester Medical Center",43.1265411376953,-77.6315383911133,"United States"
"467","Rochester General Hospital University of Rochester Medical Center",43.1265411376953,-77.6315383911133,"United States"
"468","University of North",26.7066898345947,88.3561019897461,"India"
"469","University of Québec -Teluq",46.78043,-71.26844,"Canada"
"470","University of Conakry",9.5119800567627,-13.7053804397583,"Guinea"
"471","Albany Medical College",42.6535301208496,-73.7780380249023,"United States"
"472","Prince Sultan Military Medical City",28.3672199249268,-81.2802810668945,"United States"
"473","Tsinghua University",40.0059814453125,116.326812744141,"China"
"474","Beijing Normal University",39.9616241455078,116.365791320801,"China"
"475","Aarhus University",56.1693496704102,10.1982297897339,"Denmark"
"476","The Pirbright Institute",51.300220489502,-0.645680010318756,"United Kingdom"
"477","University of Reading",51.4414596557617,-0.947839975357056,"United Kingdom"
"478","Union Medical College Hospital",22.5732707977295,88.3621826171875,"India"
"479","Second Hospital of Hebei Medical University",39.3045501708984,115.0048828125,"China"
"480","Saint Louis University Hospital",38.6218032836914,-90.2364196777344,"United States"
"481","Guangzhou Medical University",23.1290798187256,113.264358520508,"China"
"482","Imperial College London",51.5002288818359,-0.178939998149872,"United Kingdom"
"483","Penn State University",40.807071685791,-77.8588790893555,"United States"
"484","University Medical Centre Hamburg-Eppendorf",53.5899696350098,9.97572994232178,"Germany"
"485","Banasthali University",26.9102821350098,75.8064727783203,"India"
"486","Otto-von-Guericke University Magdeburg",52.1412582397461,11.6419296264648,"Germany"
"487","Technische Universität München",48.1485595703125,11.5686101913452,"Germany"
"488","Free University Berlin",52.4481086730957,13.2859802246094,"Germany"
"489","Kuwait University",29.31842,47.97301,"Kuwait"
"490","Zhejiang University",30.2633018493652,120.122261047363,"China"
"491","University of Yamanashi",35.6895027160645,138.68879699707,"Japan"
"492","Medical ProteoScope Co., Ltd",27.9197807312012,78.085693359375,"India"
"493","Jamal Mohamed College",10.78590965271,78.6940689086914,"India"
"494","IQ Institute of Infection and Immunity",33.0453872680664,43.7755508422852,"Iraq"
"495","COMSATS Institute of Information Technology",15.4609403610229,74.9942169189453,"India"
"496","Bharathidasan University",10.777379989624,78.696418762207,"India"
"497","King Abdul Aziz University",21.4919700622559,39.2515716552734,"Saudi Arabia"
"498","National Naval Medical Center (NNMC)",39.0017471313477,-77.0899810791016,"United States"
"499","Army Medical Research Institute of Infectious Diseases (USAMRIID)",40.9437103271484,40.2619209289551,"Turkey"
"500","Lawrence Livermore National Laboratory",37.6757011413574,-121.758560180664,"United States"
"501","Mansoura University",31.04158,31.36049,"Egypt"
"502","Fred Hutchinson Cancer Research Center",38.0572509765625,-97.9326782226562,"United States"
"503","National University of Singapore",1.29718005657196,103.77774810791,"Singapore"
"504","Genome Institute Singapore",1.29041004180908,103.852111816406,"Singapore"
"505","Mount Sinai Hospital",40.7900657653809,-73.9532470703125,"United States"
"506","York University",43.7717018127441,-79.4986267089844,"Canada"
"507","University of Ottawa",45.4225616455078,-75.6843109130859,"Canada"
"508","Federal University of Rio de Janeiro",-22.9122295379639,-43.2365112304688,"Brazil"
"509","General Hospital",38.44858,-81.95162,"United States"
"510","Pasteur Institute",-35.1415100097656,-62.2447509765625,"Argentina"
"511","Royal Free Hospital",51.5526809692383,-0.165900006890297,"United Kingdom"
"512","Tulane University Health Sciences Center",29.9353504180908,-90.123176574707,"United States"
"513","Florida Gulf Coast University",26.4623394012451,-81.7763214111328,"United States"
"514","Yunnan Institute of Endemic Disease Control and Prevention",24.9724082946777,101.487899780273,"China"
"515","Max von Pettenkofer Institute & Gene Center",46.7985610961914,1.6391099691391,"France"
"516","Lady Davis Institute at the Jewish General Hospital",38.5466918945312,-121.744567871094,"United States"
"517","Thermo Fisher Scientific",38.215259552002,-113.171241760254,"United States"
"518","ETH Zurich",47.3764152526855,8.54810237884521,"Switzerland"
"519","CNRS UMR3666",NA,NA,NA
"520","CNRS UMR3523 Paris",48.8571701049805,2.3413999080658,"France"
"521","CNRS UMR8601",30.7602596282959,47.6596298217773,"Iraq"
"522","CNRS UMR3569",NA,NA,NA
"523","Chinese Academy of Agricultural Sciences (CAAS)",40.9437103271484,40.2619209289551,"Turkey"
"524","PMAS Arid Agriculture University",25.1807708740234,75.8886566162109,"India"
"525","National Science and Technology Development Agency (NSTDA)",47.9635314941406,-1.3861700296402,"France"
"526","Universidad Anáhuac",29.7729797363281,-94.681266784668,"United States"
"527","IMSS",27.4948596954346,-109.964111328125,"Mexico"
"528","Fujian Agriculture and Forestry University",26.029390335083,118.138877868652,"China"
"529","Statens Serum Institut",40.7182693481445,46.4133987426758,"Azerbaijan"
"530","Arizona State University",33.4219207763672,-111.934936523438,"United States"
"531","Perú Ministerio de Salud",-12.1401195526123,-76.810432434082,"Peru"
"532","University of Oslo",59.9375801086426,10.7218799591064,"Norway"
"533","Medical University of Innsbruck",47.2626495361328,11.3849096298218,"Austria"
"534","University of Debrecen",47.5343894958496,21.6190795898438,"Hungary"
"535","Pázmány Péter Catholic University",38.9326400756836,-76.9974975585938,"United States"
"536","Université de Lorraine -CNRS",51.1218070983887,10.4006948471069,"Germany"
"537","University of Szeged",46.2544784545898,20.1485595703125,"Hungary"
"538","Eötvös Loránd University",48.5572814941406,-1.72386002540588,"France"
"539","Friendship Hospital",42.2077713012695,-78.1342010498047,"United States"
"540","China-Japan Friendship Hospital",27.3303279876709,128.57194519043,"Japan"
"541","Beijing University of Chinese Medicine",39.9925537109375,116.310485839844,"China"
"542","Sanofi Pasteur",-31.61016,-60.69643,"Argentina"
